time	manip	gran	press	averat	laba	proba	StZn
7760	0	1	1	1	1	0	2	
7770	0	1	1	1	1	0	2	
7780	0	1	1	1	1	0	2	
7790	0	1	1	1	1	0	2	
7800	0	1	1	2	1	0	2	
7810	0	1	1	2	1	0	2	
7820	0	1	1	2	1	0	2	
7830	0	1	1	2	1	0	2	
7840	0	1	1	2	1	0	2	
7850	0	1	1	2	1	0	2	
7860	0	1	1	2	1	0	2	
7870	0	1	1	2	1	0	2	
7880	0	1	1	2	1	0	2	
7890	0	1	1	2	1	0	2	
7900	0	2	1	2	1	0	2	
7910	0	2	2	2	1	0	2	
7920	0	2	0	2	1	0	2	
7930	0	2	0	2	1	0	2	
7940	0	2	0	2	1	0	2	
7950	0	2	0	2	1	0	2	
7960	0	2	0	2	1	0	2	
7970	0	2	0	2	2	0	2	
7980	1	2	0	0	0	0	2	
7990	0	2	0	0	0	0	2	
8000	1	0	0	0	0	2	2	
8010	1	0	0	0	1	2	2	
8020	0	0	0	0	1	2	2	
8030	0	0	0	1	1	0	2	
8040	0	0	0	1	1	0	2	
8050	0	0	0	1	1	0	2	
8060	0	0	0	1	1	0	2	
8070	0	0	0	1	1	0	2	
8080	0	0	0	1	1	0	2	
8090	0	0	0	1	1	0	2	
8100	0	0	0	1	1	0	2	
8110	0	0	0	2	1	0	2	
8120	0	0	0	2	1	0	2	
8130	0	0	0	2	1	0	2	
8140	0	0	0	2	1	0	2	
8150	0	0	0	2	1	0	2	
8160	0	0	0	2	1	0	2	
8170	0	0	0	2	1	0	2	
8180	0	0	0	2	1	0	2	
8190	0	0	0	2	1	0	2	
8200	0	0	0	2	1	0	2	
8210	0	0	0	2	1	0	2	
8220	0	0	0	2	1	0	2	
8230	0	0	0	2	1	0	2	
8240	0	0	0	2	1	0	2	
8250	0	0	0	2	1	0	2	
8260	0	0	0	2	1	0	2	
8270	0	0	0	2	1	0	2	
8280	0	0	0	2	1	0	2	
8290	0	0	0	2	1	0	2	
8300	0	0	0	2	1	0	2	
8310	0	0	0	2	1	0	2	
8320	0	0	0	2	1	0	2	
8330	0	0	0	2	1	0	2	
8340	0	0	0	2	1	0	2	
8350	0	0	0	2	1	0	2	
8360	0	0	0	2	1	0	2	
8370	0	0	0	2	1	0	2	
8380	0	0	0	2	2	0	2	
8390	1	0	0	0	0	0	2	
8400	0	0	0	0	0	0	2	
8410	1	0	0	0	0	2	2	
8420	1	0	0	0	1	2	2	
8430	0	0	0	0	1	2	2	
8440	1	0	1	0	1	2	2	
8450	1	0	1	0	1	2	2	
8460	1	0	1	0	1	2	2	
8470	1	0	1	0	1	2	2	
8480	0	0	1	0	1	2	2	
8490	0	1	1	0	1	0	2	
8500	1	1	1	0	1	0	0	
8510	0	1	1	0	1	0	0	
8520	1	1	1	1	1	0	0	
8530	0	1	1	1	1	0	0	
8540	0	1	1	1	1	0	1	
8550	0	1	1	1	1	0	1	
8560	0	1	1	1	1	0	2	
8570	0	1	1	1	1	0	2	
8580	0	1	1	1	1	0	2	
8590	0	1	1	1	1	0	2	
8600	0	1	1	2	1	0	2	
8610	0	1	1	2	1	0	2	
8620	0	1	1	2	1	0	2	
8630	0	1	1	2	1	0	2	
