t;Z(t);V;n
0;0;60;50;
1228;0.974878
1229;0.974953
1230;0.975028
1231;0.975103
1232;0.975177
1233;0.975252
1234;0.975326
1235;0.9754
1236;0.975473
1237;0.975547
1238;0.97562
1239;0.975693
1240;0.975766
1241;0.975839
1242;0.975911
1243;0.975983
1244;0.976055
1245;0.976127
1246;0.976198
1247;0.97627
1248;0.976341
1249;0.976412
1250;0.976482
1251;0.976553
1252;0.976623
1253;0.976693
1254;0.976763
1255;0.976832
1256;0.976902
1257;0.976971
1258;0.97704
1259;0.977109
1260;0.977177
1261;0.977246
1262;0.977314
1263;0.977382
1264;0.97745
1265;0.977517
1266;0.977584
1267;0.977652
1268;0.977719
1269;0.977785
1270;0.977852
1271;0.977918
1272;0.977984
1273;0.97805
1274;0.978116
1275;0.978182
1276;0.978247
1277;0.978312
1278;0.978377
1279;0.978442
1280;0.978506
1281;0.978571
1282;0.978635
1283;0.978699
1284;0.978763
1285;0.978826
1286;0.97889
1287;0.978953
1288;0.979016
1289;0.979079
1290;0.979142
1291;0.979204
1292;0.979266
1293;0.979329
1294;0.97939
1295;0.979452
1296;0.979514
1297;0.979575
1298;0.979636
1299;0.979697
1300;0.979758
1301;0.979819
1302;0.979879
1303;0.979939
1304;0.98
1305;0.980059
1306;0.980119
1307;0.980179
1308;0.980238
1309;0.980297
1310;0.980356
1311;0.980415
1312;0.980474
1313;0.980532
1314;0.980591
1315;0.980649
1316;0.980707
1317;0.980765
1318;0.980822
1319;0.98088
1320;0.980937
1321;0.980994
1322;0.981051
1323;0.981108
1324;0.981164
1325;0.981221
1326;0.981277
1327;0.981333
1328;0.981389
1329;0.981445
1330;0.9815
1331;0.981556
1332;0.981611
1333;0.981666
1334;0.981721
1335;0.981776
1336;0.98183
1337;0.981885
1338;0.981939
1339;0.981993
1340;0.982047
1341;0.982101
1342;0.982154
1343;0.982208
1344;0.982261
1345;0.982314
1346;0.982367
1347;0.98242
1348;0.982473
1349;0.982525
1350;0.982578
1351;0.98263
1352;0.982682
1353;0.982734
1354;0.982785
1355;0.982837
1356;0.982888
1357;0.98294
1358;0.982991
1359;0.983042
1360;0.983093
1361;0.983143
1362;0.983194
1363;0.983244
1364;0.983294
1365;0.983344
1366;0.983394
1367;0.983444
1368;0.983493
1369;0.983543
1370;0.983592
1371;0.983641
1372;0.98369
1373;0.983739
1374;0.983788
1375;0.983837
1376;0.983885
1377;0.983933
1378;0.983981
1379;0.984029
1380;0.984077
1381;0.984125
1382;0.984172
1383;0.98422
1384;0.984267
1385;0.984314
1386;0.984361
1387;0.984408
1388;0.984455
1389;0.984501
1390;0.984548
1391;0.984594
1392;0.98464
1393;0.984686
1394;0.984732
1395;0.984778
1396;0.984823
1397;0.984869
1398;0.984914
1399;0.984959
1400;0.985004
1401;0.985049
1402;0.985094
1403;0.985139
1404;0.985183
1405;0.985228
1406;0.985272
1407;0.985316
1408;0.98536
1409;0.985404
1410;0.985448
1411;0.985491
1412;0.985535
1413;0.985578
1414;0.985621
1415;0.985664
1416;0.985707
1417;0.98575
1418;0.985793
1419;0.985835
1420;0.985878
1421;0.98592
1422;0.985962
1423;0.986004
1424;0.986046
1425;0.986088
1426;0.98613
1427;0.986171
1428;0.986213
1429;0.986254
1430;0.986295
1431;0.986336
1432;0.986377
1433;0.986418
1434;0.986459
1435;0.986499
1436;0.98654
1437;0.98658
1438;0.98662
1439;0.98666
1440;0.9867
1441;0.98674
1442;0.98678
1443;0.986819
1444;0.986859
1445;0.986898
1446;0.986937
1447;0.986977
1448;0.987016
1449;0.987054
1450;0.987093
1451;0.987132
1452;0.98717
1453;0.987209
1454;0.987247
1455;0.987285
1456;0.987323
1457;0.987361
1458;0.987399
1459;0.987437
1460;0.987475
1461;0.987512
1462;0.98755
1463;0.987587
1464;0.987624
1465;0.987661
1466;0.987698
1467;0.987735
1468;0.987772
1469;0.987808
1470;0.987845
1471;0.987881
1472;0.987918
1473;0.987954
1474;0.98799
1475;0.988026
1476;0.988062
1477;0.988097
1478;0.988133
1479;0.988169
1480;0.988204
1481;0.988239
1482;0.988275
1483;0.98831
1484;0.988345
1485;0.98838
1486;0.988414
1487;0.988449
1488;0.988484
1489;0.988518
1490;0.988553
1491;0.988587
1492;0.988621
1493;0.988655
1494;0.988689
1495;0.988723
1496;0.988757
1497;0.988791
1498;0.988824
1499;0.988858
1500;0.988891
1501;0.988924
1502;0.988957
1503;0.988991
1504;0.989024
1505;0.989056
1506;0.989089
1507;0.989122
1508;0.989154
1509;0.989187
1510;0.989219
1511;0.989252
1512;0.989284
1513;0.989316
1514;0.989348
1515;0.98938
1516;0.989412
1517;0.989443
1518;0.989475
1519;0.989507
1520;0.989538
1521;0.989569
1522;0.989601
1523;0.989632
1524;0.989663
1525;0.989694
1526;0.989725
1527;0.989755
1528;0.989786
1529;0.989817
1530;0.989847
1531;0.989878
1532;0.989908
1533;0.989938
1534;0.989968
1535;0.989998
1536;0.990028
1537;0.990058
1538;0.990088
1539;0.990118
1540;0.990147
1541;0.990177
1542;0.990206
1543;0.990235
1544;0.990265
1545;0.990294
1546;0.990323
1547;0.990352
1548;0.990381
1549;0.99041
1550;0.990438
1551;0.990467
1552;0.990496
1553;0.990524
1554;0.990552
1555;0.990581
1556;0.990609
1557;0.990637
1558;0.990665
1559;0.990693
1560;0.990721
1561;0.990749
1562;0.990776
1563;0.990804
1564;0.990832
1565;0.990859
1566;0.990887
1567;0.990914
1568;0.990941
1569;0.990968
1570;0.990995
1571;0.991022
1572;0.991049
1573;0.991076
1574;0.991103
1575;0.991129
1576;0.991156
1577;0.991182
1578;0.991209
1579;0.991235
1580;0.991261
1581;0.991288
1582;0.991314
1583;0.99134
1584;0.991366
1585;0.991391
1586;0.991417
1587;0.991443
1588;0.991469
1589;0.991494
1590;0.99152
1591;0.991545
1592;0.99157
1593;0.991596
1594;0.991621
1595;0.991646
1596;0.991671
1597;0.991696
1598;0.991721
1599;0.991746
1600;0.99177
1601;0.991795
1602;0.991819
1603;0.991844
1604;0.991868
1605;0.991893
1606;0.991917
1607;0.991941
1608;0.991965
1609;0.991989
1610;0.992013
1611;0.992037
1612;0.992061
1613;0.992085
1614;0.992109
1615;0.992132
1616;0.992156
1617;0.992179
1618;0.992203
1619;0.992226
1620;0.99225
1621;0.992273
1622;0.992296
1623;0.992319
1624;0.992342
1625;0.992365
1626;0.992388
1627;0.992411
1628;0.992433
1629;0.992456
1630;0.992479
1631;0.992501
1632;0.992524
1633;0.992546
1634;0.992568
1635;0.992591
1636;0.992613
1637;0.992635
1638;0.992657
1639;0.992679
1640;0.992701
1641;0.992723
1642;0.992745
1643;0.992766
1644;0.992788
1645;0.99281
1646;0.992831
1647;0.992853
1648;0.992874
1649;0.992895
1650;0.992917
1651;0.992938
1652;0.992959
1653;0.99298
1654;0.993001
1655;0.993022
1656;0.993043
1657;0.993064
1658;0.993085
1659;0.993105
1660;0.993126
1661;0.993147
1662;0.993167
1663;0.993188
1664;0.993208
1665;0.993228
1666;0.993249
1667;0.993269
1668;0.993289
1669;0.993309
1670;0.993329
1671;0.993349
1672;0.993369
1673;0.993389
1674;0.993409
1675;0.993428
1676;0.993448
1677;0.993468
1678;0.993487
1679;0.993507
1680;0.993526
1681;0.993546
